Time (Sec);S1;S1;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S3;S4;S5;S6;S7;S8;S9;
4.107429333333296;19160.0;99.98600879999987;99.97938639999987;99.97915759999987;99.97892879999986;99.97869999999986;99.97869999999986;99.98246079999987;99.98223199999987;99.98223199999987;99.97516799999985;99.98223199999987;99.97940239999986;99.97869999999986;99.97869999999986;99.98270559999986;99.97963119999986;99.98600879999987;99.98316319999986;99.98316319999986;99.97985999999986;99.97609919999985;
4.202201333333295;19160.0;99.98590879999986;99.97928639999986;99.97905759999986;99.97882879999986;99.97859999999986;99.97859999999986;99.98236079999987;99.98213199999987;99.98213199999987;99.97506799999985;99.98213199999987;99.97930239999985;99.97859999999986;99.97859999999986;99.98260559999986;99.97953119999985;99.98590879999986;99.98306319999986;99.98306319999986;99.97975999999986;99.97599919999985;
4.302201333333296;19160.0;99.98580879999986;99.97918639999986;99.97895759999986;99.97872879999986;99.97849999999985;99.97849999999985;99.98226079999986;99.98203199999986;99.98203199999986;99.97506799999985;99.98203199999986;99.97920239999985;99.97859999999986;99.97859999999986;99.98250559999985;99.97943119999985;99.98580879999986;99.98296319999986;99.98296319999986;99.97965999999985;99.97589919999984;
4.40187466666663;19160.0;99.98570879999986;99.97908639999986;99.97885759999986;99.97862879999985;99.97839999999985;99.97839999999985;99.98216079999986;99.98193199999986;99.98193199999986;99.97496799999985;99.98193199999986;99.97910239999985;99.97849999999985;99.97849999999985;99.98240559999985;99.97933119999985;99.98570879999986;99.98286319999985;99.98286319999985;99.97955999999985;99.97579919999984;
4.501874666666629;19160.0;99.98560879999985;99.97898639999985;99.97875759999985;99.97852879999985;99.97839999999985;99.97839999999985;99.98206079999986;99.98193199999986;99.98193199999986;99.97486799999984;99.98193199999986;99.97900239999984;99.97839999999985;99.97839999999985;99.98230559999985;99.97923119999984;99.98560879999985;99.98276319999985;99.98276319999985;99.97945999999985;99.97569919999984;
4.602201333333297;19160.0;99.98550879999985;99.97888639999985;99.97875759999985;99.97852879999985;99.97829999999985;99.97829999999985;99.98206079999986;99.98183199999986;99.98183199999986;99.97476799999984;99.98183199999986;99.97890239999984;99.97829999999985;99.97829999999985;99.98220559999984;99.97913119999984;99.98550879999985;99.98266319999985;99.98266319999985;99.97935999999984;99.97569919999984;
4.7025279999999645;19160.0;99.98540879999985;99.97878639999985;99.97865759999985;99.97842879999985;99.97819999999984;99.97819999999984;99.98196079999985;99.98173199999985;99.98173199999985;99.97466799999984;99.98173199999985;99.97880239999984;99.97819999999984;99.97819999999984;99.98210559999984;99.97903119999984;99.98540879999985;99.98256319999984;99.98256319999984;99.97935999999984;99.97559919999983;
4.804597333333298;19160.0;99.98530879999984;99.97878639999985;99.97855759999985;99.97832879999984;99.97809999999984;99.97809999999984;99.98186079999985;99.98163199999985;99.98163199999985;99.97456799999983;99.98163199999985;99.97870239999983;99.97809999999984;99.97809999999984;99.98200559999984;99.97903119999984;99.98530879999984;99.98246319999984;99.98246319999984;99.97925999999984;99.97549919999983;
4.904597333333298;19160.0;99.98520879999984;99.97868639999984;99.97845759999984;99.97822879999984;99.97799999999984;99.97799999999984;99.98176079999985;99.98153199999985;99.98153199999985;99.97446799999983;99.98153199999985;99.97870239999983;99.97799999999984;99.97799999999984;99.98190559999983;99.97893119999983;99.98520879999984;99.98246319999984;99.98246319999984;99.97915999999984;99.97539919999983;
5.006013333333298;19160.0;99.98510879999984;99.97858639999984;99.97835759999984;99.97812879999984;99.97789999999983;99.97789999999983;99.98166079999984;99.98143199999984;99.98143199999984;99.97436799999983;99.98143199999984;99.97860239999983;99.97789999999983;99.97789999999983;99.98190559999983;99.97883119999983;99.98510879999984;99.98236319999984;99.98236319999984;99.97905999999983;99.97529919999982;
5.1074293333332985;19160.0;99.98500879999983;99.97848639999984;99.97825759999984;99.97802879999983;99.97779999999983;99.97779999999983;99.98156079999984;99.98133199999984;99.98133199999984;99.97426799999982;99.98133199999984;99.97850239999983;99.97779999999983;99.97779999999983;99.98180559999983;99.97873119999983;99.98500879999983;99.98226319999984;99.98226319999984;99.97895999999983;99.97519919999982;
5.207429333333299;19160.0;99.98500879999983;99.97838639999983;99.97815759999983;99.97792879999983;99.97769999999983;99.97769999999983;99.98146079999984;99.98123199999984;99.98123199999984;99.97416799999982;99.98123199999984;99.97840239999982;99.97769999999983;99.97769999999983;99.98170559999983;99.97863119999982;99.98500879999983;99.98216319999983;99.98216319999983;99.97885999999983;99.97509919999982;
5.302201333333301;19160.0;99.98490879999983;99.97828639999983;99.97805759999983;99.97782879999983;99.97759999999982;99.97759999999982;99.98136079999983;99.98113199999983;99.98113199999983;99.97406799999982;99.98113199999983;99.97830239999982;99.97759999999982;99.97759999999982;99.98160559999982;99.97853119999982;99.98490879999983;99.98206319999983;99.98206319999983;99.97875999999982;99.97499919999981;
5.402201333333301;19160.0;99.98480879999983;99.97818639999983;99.97795759999983;99.97772879999982;99.97749999999982;99.97749999999982;99.98126079999983;99.98103199999983;99.98103199999983;99.97406799999982;99.98103199999983;99.97820239999982;99.97759999999982;99.97759999999982;99.98150559999982;99.97843119999982;99.98480879999983;99.98196319999983;99.98196319999983;99.97865999999982;99.97489919999981;
5.501874666666634;19160.0;99.98470879999982;99.97808639999982;99.97785759999982;99.97762879999982;99.97739999999982;99.97739999999982;99.98116079999983;99.98093199999983;99.98093199999983;99.97396799999981;99.98093199999983;99.97810239999981;99.97749999999982;99.97749999999982;99.98140559999982;99.97833119999981;99.98470879999982;99.98186319999982;99.98186319999982;99.97855999999982;99.97479919999981;
5.6018746666666335;19160.0;99.98460879999982;99.97798639999982;99.97775759999982;99.97752879999982;99.97739999999982;99.97739999999982;99.98106079999982;99.98093199999983;99.98093199999983;99.97386799999981;99.98093199999983;99.97800239999981;99.97739999999982;99.97739999999982;99.98130559999981;99.97823119999981;99.98460879999982;99.98176319999982;99.98176319999982;99.97845999999981;99.9746991999998;
5.7022013333333;19160.0;99.98450879999982;99.97788639999982;99.97775759999982;99.97752879999982;99.97729999999981;99.97729999999981;99.98106079999982;99.98083199999982;99.98083199999982;99.97376799999981;99.98083199999982;99.9779023999998;99.97729999999981;99.97729999999981;99.98120559999981;99.97813119999981;99.98450879999982;99.98166319999982;99.98166319999982;99.97835999999981;99.9746991999998;
5.802527999999967;19160.0;99.98440879999981;99.97778639999981;99.97765759999982;99.97742879999981;99.97719999999981;99.97719999999981;99.98096079999982;99.98073199999982;99.98073199999982;99.9736679999998;99.98073199999982;99.9778023999998;99.97719999999981;99.97719999999981;99.98110559999981;99.9780311999998;99.98440879999981;99.98156319999981;99.98156319999981;99.97835999999981;99.9745991999998;
5.9045973333332995;19160.0;99.98430879999981;99.97778639999981;99.97755759999981;99.97732879999981;99.97709999999981;99.97709999999981;99.98086079999982;99.98063199999982;99.98063199999982;99.9735679999998;99.98063199999982;99.9777023999998;99.97709999999981;99.97709999999981;99.9810055999998;99.9780311999998;99.98430879999981;99.98146319999981;99.98146319999981;99.9782599999998;99.9744991999998;
6.004597333333299;19160.0;99.9842087999998;99.97768639999981;99.97745759999981;99.9772287999998;99.9769999999998;99.9769999999998;99.98076079999981;99.98053199999981;99.98053199999981;99.9734679999998;99.98053199999981;99.9777023999998;99.9769999999998;99.9769999999998;99.9809055999998;99.9779311999998;99.9842087999998;99.98146319999981;99.98146319999981;99.9781599999998;99.9743991999998;
6.1046853333333;19160.0;99.9841087999998;99.97758639999981;99.9773575999998;99.9771287999998;99.9768999999998;99.9388703999998;99.98066079999981;99.98043199999981;99.95485759999981;99.9477935999998;99.98043199999981;99.9776023999998;99.9513255999998;99.9768999999998;99.9809055999998;99.94050399999979;99.9468815999998;99.9562623999998;99.9813631999998;99.9780599999998;99.94919839999979;
6.205665333333299;19160.0;99.9841087999998;99.9774863999998;99.9392279999998;99.9770287999998;99.9387703999998;99.8628111999998;99.98056079999981;99.9803319999998;99.89125359999981;99.9221191999998;99.9424023999998;99.97750239999979;99.9256511999998;99.9767999999998;99.89327679999978;99.90317679999978;99.90955439999979;99.9310615999998;99.9812631999998;99.9400303999998;99.92399759999978;
6.300830666666633;19160.0;99.9840087999998;99.9773863999998;99.8251391999998;99.9769287999998;99.9007407999998;99.7868519999998;99.9804607999998;99.9802319999998;99.82764959999982;99.8964447999998;99.9043727999998;99.97740239999979;99.8999767999998;99.9766999999998;99.80564799999976;99.90317679999978;99.87212719999978;99.84273039999978;99.9811631999998;99.82584159999979;99.89879679999977;
6.400830666666635;19160.0;99.9839087999998;99.9772863999998;99.71105039999979;99.9768287999998;99.8627111999998;99.7488223999998;99.9803607999998;99.9801319999998;99.76404559999982;99.8964447999998;99.8663431999998;99.97730239999979;99.8743023999998;99.97659999999979;99.71801919999974;99.86574959999977;99.65900239999976;99.65333919999976;99.9810631999998;99.73752719999979;99.87359599999976;
6.500830666666636;19160.0;99.98380879999979;99.9771863999998;99.59696159999979;99.97672879999979;99.86261119999979;99.71069279999979;99.9802607999998;99.9800319999998;99.70044159999982;99.8707703999998;99.8282135999998;99.97720239999978;99.8743023999998;99.97659999999979;99.65559119999973;99.82842239999977;99.48308799999974;99.46394799999975;99.98096319999979;99.69939759999978;99.84839519999976;
6.602201333333302;19160.0;99.98370879999979;99.97708639999979;99.48287279999978;99.97662879999979;99.82458159999979;99.63463359999979;99.9801607999998;99.97993199999979;99.63683759999982;99.8450959999998;99.7901839999998;99.97710239999978;99.8486279999998;99.97649999999979;99.56796239999971;99.79099519999976;99.34462959999972;99.27455679999973;99.98086319999979;99.59766399999978;99.82319439999975;
6.702201333333299;19160.0;99.98360879999979;99.97698639999979;99.36878399999978;99.97652879999978;99.78655199999979;99.55857439999978;99.98006079999979;99.97983199999979;99.57323359999982;99.8194215999998;99.7521543999998;99.97700239999978;99.8229535999998;99.97639999999978;99.5055343999997;99.75366799999975;99.1185591999997;99.08516559999971;99.98076319999979;99.48357519999978;99.79799359999974;
6.8022013333332945;19160.0;99.98350879999978;99.97688639999978;99.25469519999977;99.97652879999978;99.74852239999979;99.48251519999978;99.98006079999979;99.97983199999979;99.50962959999983;99.7937471999998;99.71402479999979;99.97690239999977;99.7972791999998;99.97629999999978;99.4683071999997;99.71634079999974;98.89248879999967;98.8957743999997;99.98066319999978;99.36948639999977;99.79799359999974;
6.902527999999957;19160.0;99.98340879999978;99.97678639999978;99.17873599999977;99.97642879999978;99.71039279999978;99.36842639999978;99.97996079999979;99.97973199999979;99.44602559999983;99.7680727999998;99.67599519999979;99.97680239999977;99.7716047999998;99.97619999999978;99.44310639999969;99.67891359999973;98.66641839999964;98.73158399999969;99.98056319999978;99.25539759999977;99.77279279999973;
7.002987999999955;19160.0;99.98330879999978;99.97678639999978;99.02661759999977;99.97632879999978;99.67236319999978;99.29236719999977;99.97986079999978;99.97963199999978;99.42035119999983;99.7423983999998;99.66363999999979;99.97670239999977;99.7459303999998;99.97609999999978;99.35547759999967;99.64158639999972;98.44034799999962;98.65609839999968;99.98056319999978;99.10327919999976;99.74759199999973;
7.1029879999999554;19160.0;99.98320879999977;99.97668639999978;98.98848799999976;99.97622879999977;99.63423359999977;99.21630799999977;99.97976079999978;99.97953199999978;99.35674719999983;99.7167239999998;99.63786559999978;99.97670239999977;99.72025599999981;99.97599999999977;99.29304959999966;99.60425919999972;98.18989599999959;98.41583199999965;99.98046319999978;98.98919039999976;99.72239119999972;
7.205145333333287;19160.0;99.98310879999977;99.97658639999977;98.87439919999976;99.97612879999977;99.59620399999977;99.14024879999977;99.97966079999978;99.97943199999978;99.29314319999983;99.6910495999998;99.59983599999978;99.97660239999976;99.69458159999981;99.97589999999977;99.23062159999965;99.56693199999971;97.91285039999956;98.26447039999964;99.98036319999977;98.87510159999975;99.69719039999971;
7.305145333333285;19160.0;99.98310879999977;99.97648639999977;98.76031039999975;99.97602879999977;99.55817439999977;99.06418959999976;99.97956079999977;99.97933199999977;99.22953919999983;99.6653751999998;99.56180639999978;99.97650239999976;99.66890719999981;99.97579999999977;99.14299279999963;99.5296047999997;97.73765519999954;98.07507919999962;99.98026319999977;98.76101279999975;99.6719895999997;
7.400830666666616;19160.0;99.98300879999977;99.97638639999977;98.64622159999975;99.97592879999976;99.52014479999977;98.98823039999976;99.97946079999977;99.97923199999977;99.16593519999984;99.6397007999998;99.52377679999978;99.97640239999976;99.64323279999981;99.97569999999976;99.08056479999962;99.5295047999997;97.51168479999951;97.8856879999996;99.98016319999977;98.64692399999974;99.6467887999997;
7.500830666666616;19160.0;99.98290879999976;99.97628639999976;98.53213279999974;99.97582879999976;99.48211519999977;98.98813039999976;99.97936079999977;99.97913199999977;99.07665679999984;99.6397007999998;99.48564719999978;99.97630239999975;99.61755839999981;99.97559999999976;98.9929359999996;99.49217759999969;97.3229415999995;97.69629679999959;99.98006319999976;98.55860959999974;99.62158799999969;
7.600830666666613;19160.0;99.98280879999976;99.97618639999976;98.38001439999974;99.97572879999976;99.44408559999977;98.87394159999975;99.97926079999976;99.97903199999976;99.01305279999984;99.6140263999998;99.44761759999977;99.97620239999975;99.61755839999981;99.97559999999976;98.93050799999959;99.45475039999968;97.14702719999947;97.50690559999957;99.97996319999976;98.52047999999974;99.59638719999968;
7.700830666666612;19160.0;99.98270879999976;99.97608639999976;98.26592559999973;99.97562879999975;99.44398559999976;98.79788239999975;99.97916079999976;99.97893199999976;98.94944879999984;99.5883519999998;99.40958799999977;99.97610239999975;99.59188399999981;99.97549999999976;98.86807999999958;99.41742319999967;97.00856879999945;97.27958479999955;99.97986319999976;98.36836159999973;99.57118639999968;
7.8022013333332785;19160.0;99.98260879999975;99.97598639999975;98.15183679999973;99.97552879999975;99.40585599999976;98.72182319999975;99.97906079999976;99.97883199999976;98.88584479999984;99.5626775999998;99.37155839999977;99.97600239999974;99.56620959999981;99.97539999999975;98.80565199999957;99.37999599999966;96.70714159999942;97.06499279999953;99.97976319999975;98.26662799999973;99.54598559999967;
7.902201333333278;19160.0;99.98250879999975;99.97588639999975;98.03774799999972;99.97552879999975;99.36782639999976;98.64576399999974;99.97906079999976;99.97883199999976;98.82224079999985;99.5370031999998;99.33352879999977;99.97590239999974;99.54053519999981;99.97529999999975;98.74322399999956;99.34266879999966;96.48107119999939;96.90080239999952;99.97966319999975;98.15253919999972;99.54598559999967;
8.002527999999943;19160.0;99.98240879999975;99.97578639999975;97.94943359999972;99.97542879999975;99.32969679999975;98.56970479999974;99.97896079999975;99.97873199999975;98.80988559999984;99.5113287999998;99.29549919999977;99.97580239999974;99.51486079999981;99.97519999999975;98.71802319999955;99.30534159999965;96.25500079999937;96.7114111999995;99.97956319999975;98.03845039999972;99.52078479999966;
8.10298799999994;19160.0;99.98230879999974;99.97578639999975;97.92365919999972;99.97532879999974;99.29156719999975;98.45561599999974;99.97886079999975;99.97863199999975;98.73296239999985;99.4856543999998;99.25746959999977;99.97570239999973;99.48918639999981;99.97509999999974;98.65559519999954;99.26791439999964;96.02893039999934;96.6481807999995;99.97956319999975;97.92436159999971;99.49558399999965;
8.200830666666596;19160.0;99.98220879999974;99.97568639999974;97.73361119999971;99.97522879999974;99.25353759999975;98.37955679999973;99.97876079999975;99.97853199999975;98.66935839999985;99.4599799999998;99.25736959999976;99.97570239999973;99.46351199999981;99.97499999999974;98.56796639999952;99.23058719999963;95.80295999999932;96.49681919999948;99.97946319999974;97.7722431999997;99.47038319999965;
